Merchant_id,Total_sales,Sales_use_coupon,Total_coupon,Merchant_min_distance,Merchant_max_distance,Merchant_mean_distance,Merchant_median_distance,Merchant_coupon_transfer_rate,Coupon_rate
7811,16,2,6,0,0,0.0,0,0.3333333333333333,0.125
6092,93,5,39,0,0,0.0,0,0.1282051282051282,0.053763440860215055
7917,53,1,10,0,0,0.0,0,0.1,0.018867924528301886
8394,67,6,57,0,0,0.0,0,0.10526315789473684,0.08955223880597014
2979,21,2,9,1,1,1.0,1,0.2222222222222222,0.09523809523809523
8422,114,10,55,0,6,1.1,0,0.18181818181818182,0.08771929824561403
8278,23,2,5,0,0,0.0,0,0.4,0.08695652173913043
7609,5,1,5,0,0,0.0,0,0.2,0.2
6025,82,1,9,0,0,0.0,0,0.1111111111111111,0.012195121951219513
841,5,2,2,0,0,0.0,0,1.0,0.4
5083,15,1,6,0,0,0.0,0,0.16666666666666666,0.06666666666666667
2973,86,3,8,0,2,0.6666666666666666,0,0.375,0.03488372093023256
4367,42,9,13,0,0,0.0,0,0.6923076923076923,0.21428571428571427
7232,31,2,6,0,0,0.0,0,0.3333333333333333,0.06451612903225806
7043,32,4,26,-1,0,-0.25,0,0.15384615384615385,0.125
6524,81,1,2,1,1,1.0,1,0.5,0.012345679012345678
6604,19,3,20,0,1,0.3333333333333333,0,0.15,0.15789473684210525
7885,7,1,3,4,4,4.0,4,0.3333333333333333,0.14285714285714285
2733,46,3,60,-1,0,-0.3333333333333333,0,0.05,0.06521739130434782
8771,1,1,63,-1,-1,-1.0,-1,0.015873015873015872,1.0
6799,4,1,1,0,0,0.0,0,1.0,0.25
6135,786,238,691,-1,10,0.07563025210084033,0,0.34442836468885674,0.30279898218829515
5289,11,2,17,10,10,10.0,10,0.11764705882352941,0.18181818181818182
6794,22,2,12,3,3,3.0,3,0.16666666666666666,0.09090909090909091
6117,12,1,6,10,10,10.0,10,0.16666666666666666,0.08333333333333333
701,10,1,4,0,0,0.0,0,0.25,0.1
8251,38,1,43,2,2,2.0,2,0.023255813953488372,0.02631578947368421
8559,23,1,25,0,0,0.0,0,0.04,0.043478260869565216
2454,160,29,121,-1,2,0.1724137931034483,0,0.2396694214876033,0.18125
3381,6784,1130,33898,-1,10,1.5920353982300885,1,0.03333530001770016,0.1665683962264151
1993,31,9,21,-1,0,-0.1111111111111111,0,0.42857142857142855,0.2903225806451613
1656,123,2,73,-1,0,-0.5,-1,0.0273972602739726,0.016260162601626018
3046,121,7,132,0,10,4.857142857142857,5,0.05303030303030303,0.05785123966942149
2558,54,6,55,-1,4,1.3333333333333333,1,0.10909090909090909,0.1111111111111111
8282,18,1,16,1,1,1.0,1,0.0625,0.05555555555555555
3568,47,1,2,10,10,10.0,10,0.5,0.02127659574468085
4484,5,1,9,0,0,0.0,0,0.1111111111111111,0.2
2746,1,1,1,2,2,2.0,2,1.0,1.0
2208,2,2,5,-1,-1,-1.0,-1,0.4,1.0
3245,28,2,19,0,0,0.0,0,0.10526315789473684,0.07142857142857142
517,455,46,69,-1,1,-0.021739130434782608,0,0.6666666666666666,0.1010989010989011
3406,95,6,116,-1,1,0.5,1,0.05172413793103448,0.06315789473684211
4173,147,8,46,0,0,0.0,0,0.17391304347826086,0.05442176870748299
2487,16,1,12,10,10,10.0,10,0.08333333333333333,0.0625
7476,9,1,8,5,5,5.0,5,0.125,0.1111111111111111
1413,16,1,13,0,0,0.0,0,0.07692307692307693,0.0625
5581,3,1,1,0,0,0.0,0,1.0,0.3333333333333333
6153,13,1,6,0,0,0.0,0,0.16666666666666666,0.07692307692307693
6477,6,1,6,-1,-1,-1.0,-1,0.16666666666666666,0.16666666666666666
6490,13,1,4,0,0,0.0,0,0.25,0.07692307692307693
